Consommation brute électricité (MW);Temperature;Humidity;Wind Force;country_ISO;scale;holiday;day;month;hours
3303.0;22.8;67.0;4.250000000000022;250;5;1;2;8;1
3303.0;23.6;65.0;2.4;250;5;1;2;8;1
3093.0;20.6;65.0;0.9;250;5;1;2;8;2
3093.0;20.4;87.0;1.2;250;5;1;2;8;2
3093.0;20.3;87.0;1.0500000000000222;250;5;1;2;8;2
3093.0;20.9;81.0;0.6;250;5;1;2;8;2
3528.0;17.4;81.0;5.4;250;5;0;3;8;0
3528.0;18.5;77.0;2.4;250;5;0;3;8;0
3528.0;18.7;77.0;3.9000000000000226;250;5;0;3;8;0
3528.0;18.5;75.0;2.1;250;5;0;3;8;0
3238.5;19.8;75.0;1.0;250;5;0;3;8;1
3238.5;21.6;61.0;1.6;250;5;0;3;8;1
3238.5;21.1;61.0;1.3000000000000222;250;5;0;3;8;1
3238.5;22.6;55.0;1.0;250;5;0;3;8;1
3085.5;21.6;55.0;3.1;250;5;0;3;8;2
3085.5;20.7;82.0;1.6;250;5;0;3;8;2
3085.5;20.6;82.0;2.3500000000000223;250;5;0;3;8;2
3085.5;19.7;79.0;0.5;250;5;0;3;8;2
3737.5;20.6;79.0;7.8;250;5;0;4;8;0
3737.5;17.7;88.0;2.1;250;5;0;4;8;0
3737.5;17.8;88.0;4.950000000000022;250;5;0;4;8;0
3737.5;18.5;77.0;2.0;250;5;0;4;8;0
3485.5;17.2;77.0;9.4;250;5;0;4;8;1
3485.5;19.1;89.0;3.0;250;5;0;4;8;1
3485.5;19.1;89.0;6.200000000000022;250;5;0;4;8;1
3485.5;20.1;87.0;4.4;250;5;0;4;8;1
3278.5;19.8;87.0;11.0;250;5;0;4;8;2
3278.5;20.2;94.0;3.1;250;5;0;4;8;2
3278.5;20.0;94.0;7.050000000000023;250;5;0;4;8;2
3278.5;20.6;90.0;1.7;250;5;0;4;8;2
3835.5;17.9;90.0;8.8;250;5;0;5;8;0
3835.5;19.6;94.0;2.0;250;5;0;5;8;0
3835.5;19.6;94.0;5.400000000000023;250;5;0;5;8;0
3835.5;19.6;94.0;2.5;250;5;0;5;8;0
3503.0;16.2;94.0;3.3;250;5;0;5;8;1
3503.0;17.8;94.0;3.1;250;5;0;5;8;1
3503.0;17.7;94.0;3.2000000000000224;250;5;0;5;8;1
3503.0;18.3;90.0;2.6;250;5;0;5;8;1
3280.5;16.7;90.0;8.3;250;5;0;5;8;2
3280.5;18.5;62.0;3.1;250;5;0;5;8;2
3280.5;18.6;62.0;5.700000000000022;250;5;0;5;8;2
3280.5;16.6;71.0;0.0;250;5;0;5;8;2
3676.5;13.8;71.0;10.4;250;5;0;6;8;0
3676.5;14.9;69.0;2.1;250;5;0;6;8;0
3676.5;14.8;69.0;6.250000000000022;250;5;0;6;8;0
3676.5;14.2;73.0;1.1;250;5;0;6;8;0
3387.0;15.3;73.0;7.0;250;5;0;6;8;1
3387.0;18.1;61.0;3.7;250;5;0;6;8;1
3387.0;18.0;61.0;5.350000000000022;250;5;0;6;8;1
3387.0;18.9;61.0;3.5;250;5;0;6;8;1
3211.0;16.0;61.0;8.5;250;5;0;6;8;2
3211.0;18.0;59.0;4.2;250;5;0;6;8;2
3211.0;18.1;59.0;6.350000000000023;250;5;0;6;8;2
3211.0;16.9;65.0;2.8;250;5;0;6;8;2
3597.0;13.9;65.0;8.0;250;5;0;7;8;0
3597.0;14.7;72.0;1.8;250;5;0;7;8;0
3597.0;14.5;72.0;4.900000000000022;250;5;0;7;8;0
3597.0;11.5;87.0;0.0;250;5;0;7;8;0
3265.5;15.0;87.0;3.2;250;5;0;7;8;1
3265.5;19.2;56.0;2.6;250;5;0;7;8;1
3265.5;18.3;56.0;2.9000000000000226;250;5;0;7;8;1
3265.5;20.3;51.0;2.2;250;5;0;7;8;1
3070.0;18.6;51.0;2.2;250;5;0;7;8;2
3070.0;18.3;54.0;2.2;250;5;0;7;8;2
3070.0;18.8;54.0;2.2;250;5;0;7;8;2
3070.0;16.7;71.0;0.0;250;5;0;7;8;2
3604.0;17.5;71.0;3.2;250;5;0;1;8;0
3604.0;17.6;65.0;1.4;250;5;0;1;8;0
3604.0;17.7;65.0;2.300000000000022;250;5;0;1;8;0
3604.0;15.3;80.0;0.0;250;5;0;1;8;0
3289.0;18.7;80.0;1.7;250;5;0;1;8;1
3289.0;20.7;66.0;2.6;250;5;0;1;8;1
3289.0;20.5;66.0;2.150000000000022;250;5;0;1;8;1
3289.0;20.6;70.0;2.1;250;5;0;1;8;1
3123.0;20.0;70.0;2.6;250;5;0;1;8;2
3123.0;20.7;78.0;1.7;250;5;0;1;8;2
3123.0;20.9;78.0;2.1500000000000226;250;5;0;1;8;2
3123.0;18.3;90.0;0.0;250;5;0;1;8;2
3689.0;18.5;90.0;3.7;250;5;0;2;8;0
3689.0;18.8;88.0;1.7;250;5;0;2;8;0
3689.0;19.0;88.0;2.7000000000000224;250;5;0;2;8;0
3689.0;16.0;97.0;0.0;250;5;0;2;8;0
3403.0;23.0;97.0;1.0;250;5;0;2;8;1
3403.0;24.0;59.0;1.2;250;5;0;2;8;1
3403.0;22.9;59.0;1.1000000000000223;250;5;0;2;8;1
3403.0;24.9;59.0;1.4;250;5;0;2;8;1
3211.5;23.7;59.0;8.2;250;5;0;2;8;2
3211.5;23.4;65.0;2.2;250;5;0;2;8;2
3211.5;23.5;65.0;5.2000000000000215;250;5;0;2;8;2
3211.5;23.3;63.0;0.5;250;5;0;2;8;2
3836.0;22.0;63.0;11.6;250;5;0;3;8;0
3836.0;20.5;72.0;1.9;250;5;0;3;8;0
3836.0;20.5;72.0;6.750000000000022;250;5;0;3;8;0
3836.0;17.1;87.0;0.0;250;5;0;3;8;0
3581.0;22.2;87.0;2.2;250;5;0;3;8;1
3581.0;24.1;73.0;2.8;250;5;0;3;8;1
3581.0;22.9;73.0;2.500000000000022;250;5;0;3;8;1
3581.0;25.0;66.0;3.6;250;5;0;3;8;1
3424.5;18.4;66.0;8.9;250;5;0;3;8;2
3424.5;20.2;71.0;2.6;250;5;0;3;8;2
3424.5;20.2;71.0;5.750000000000022;250;5;0;3;8;2
3424.5;19.7;73.0;2.7;250;5;0;3;8;2
3787.0;16.2;73.0;4.2;250;5;0;4;8;0
3787.0;17.5;75.0;1.6;250;5;0;4;8;0
3787.0;17.7;75.0;2.900000000000022;250;5;0;4;8;0
3787.0;13.7;90.0;0.0;250;5;0;4;8;0
3509.0;19.4;90.0;1.1;250;5;0;4;8;1
3509.0;20.3;68.0;1.9;250;5;0;4;8;1
3509.0;19.9;68.0;1.5000000000000222;250;5;0;4;8;1
3509.0;20.7;65.0;0.8;250;5;0;4;8;1
3319.0;20.3;65.0;4.8;250;5;0;4;8;2
3319.0;21.1;64.0;1.8;250;5;0;4;8;2
3319.0;21.2;64.0;3.3000000000000225;250;5;0;4;8;2
3319.0;19.1;72.0;0.0;250;5;0;4;8;2
3984.0;17.3;72.0;6.9;250;5;0;5;8;0
3984.0;19.0;75.0;2.4;250;5;0;5;8;0
3984.0;19.0;75.0;4.650000000000023;250;5;0;5;8;0
3984.0;19.0;71.0;1.7;250;5;0;5;8;0
3671.0;15.9;71.0;5.9;250;5;0;5;8;1
3671.0;17.3;95.0;3.4;250;5;0;5;8;1
3671.0;17.0;95.0;4.6500000000000234;250;5;0;5;8;1
3671.0;17.8;92.0;2.4;250;5;0;5;8;1
3470.5;20.1;92.0;0.4;250;5;0;5;8;2
3470.5;20.4;91.0;1.1;250;5;0;5;8;2
3470.5;20.2;91.0;0.7500000000000226;250;5;0;5;8;2
3470.5;19.6;94.0;0.0;250;5;0;5;8;2
3849.5;20.0;94.0;2.8;250;5;0;6;8;0
3849.5;19.1;96.0;1.1;250;5;0;6;8;0
3849.5;18.9;96.0;1.9500000000000224;250;5;0;6;8;0
3849.5;16.4;97.0;0.0;250;5;0;6;8;0
3525.0;23.1;97.0;1.4;250;5;0;6;8;1
3525.0;23.4;80.0;1.5;250;5;0;6;8;1
3525.0;22.9;80.0;1.4500000000000226;250;5;0;6;8;1
3525.0;22.6;84.0;0.6;250;5;0;6;8;1
3325.0;24.1;84.0;3.4;250;5;0;6;8;2
3325.0;23.2;70.0;1.3;250;5;0;6;8;2
3325.0;23.1;70.0;2.3500000000000227;250;5;0;6;8;2
3325.0;19.8;83.0;0.0;250;5;0;6;8;2
3724.5;19.6;83.0;4.4;250;5;0;7;8;0
3724.5;20.6;73.0;2.3;250;5;0;7;8;0
3724.5;20.7;73.0;3.3500000000000227;250;5;0;7;8;0
3724.5;18.6;86.0;1.4;250;5;0;7;8;0
3346.5;21.9;86.0;2.4;250;5;0;7;8;1
3346.5;24.1;75.0;0.9;250;5;0;7;8;1
3346.5;22.7;75.0;1.6500000000000228;250;5;0;7;8;1
3346.5;24.3;74.0;0.6;250;5;0;7;8;1
3122.0;24.2;74.0;4.0;250;5;0;7;8;2
3122.0;23.0;71.0;1.3;250;5;0;7;8;2
3122.0;23.1;71.0;2.650000000000023;250;5;0;7;8;2
3122.0;20.1;85.0;0.0;250;5;0;7;8;2
3635.0;22.9;85.0;6.2;250;5;0;1;8;0
3635.0;21.0;74.0;1.6;250;5;0;1;8;0
3635.0;21.1;74.0;3.900000000000023;250;5;0;1;8;0
3635.0;17.6;97.0;0.0;250;5;0;1;8;0
3353.0;24.5;97.0;3.1;250;5;0;1;8;1
3353.0;27.6;55.0;1.4;250;5;0;1;8;1
3353.0;26.1;55.0;2.250000000000023;250;5;0;1;8;1
3353.0;27.3;56.0;1.8;250;5;0;1;8;1
3229.5;25.4;56.0;3.4;250;5;0;1;8;2
3229.5;24.5;65.0;1.4;250;5;0;1;8;2
3229.5;24.6;65.0;2.400000000000023;250;5;0;1;8;2
3229.5;20.7;83.0;0.0;250;5;0;1;8;2
3823.0;24.6;83.0;6.4;250;5;0;2;8;0
3823.0;22.3;74.0;1.5;250;5;0;2;8;0
3823.0;22.3;74.0;3.9500000000000233;250;5;0;2;8;0
3823.0;17.9;95.0;0.0;250;5;0;2;8;0
3582.5;25.5;95.0;3.6;250;5;0;2;8;1
3582.5;28.1;52.0;1.7;250;5;0;2;8;1
3582.5;26.7;52.0;2.650000000000023;250;5;0;2;8;1
3582.5;28.6;48.0;1.9;250;5;0;2;8;1
3444.0;28.8;48.0;6.3;250;5;0;2;8;2
3444.0;27.3;53.0;2.3;250;5;0;2;8;2
3444.0;27.3;53.0;4.300000000000023;250;5;0;2;8;2
3444.0;23.7;74.0;0.0;250;5;0;2;8;2
3863.5;25.2;74.0;7.8;250;5;0;3;8;0
3863.5;24.9;67.0;2.9;250;5;0;3;8;0
3863.5;25.0;67.0;5.350000000000023;250;5;0;3;8;0
3863.5;25.7;64.0;2.4;250;5;0;3;8;0
3633.0;19.3;64.0;1.0;250;5;0;3;8;1
3633.0;21.5;78.0;1.4;250;5;0;3;8;1
3633.0;21.4;78.0;1.200000000000023;250;5;0;3;8;1
3633.0;21.3;78.0;1.5;250;5;0;3;8;1
3475.5;13.3;78.0;8.8;250;5;0;3;8;2
3475.5;16.1;80.0;5.5;250;5;0;3;8;2
3475.5;16.0;80.0;7.1500000000000234;250;5;0;3;8;2
3475.5;15.9;83.0;4.0;250;5;0;3;8;2
3694.5;10.2;83.0;10.1;250;5;0;4;8;0
3694.5;12.7;92.0;4.6;250;5;0;4;8;0
3694.5;12.5;92.0;7.350000000000023;250;5;0;4;8;0
3694.5;12.5;94.0;3.1;250;5;0;4;8;0
3435.0;14.3;94.0;6.0;250;5;0;4;8;1
3435.0;18.1;62.0;3.2;250;5;0;4;8;1
3435.0;17.5;62.0;4.600000000000024;250;5;0;4;8;1
3435.0;19.0;65.0;2.9;250;5;0;4;8;1
3274.0;16.2;65.0;4.0;250;5;0;4;8;2
3274.0;17.1;60.0;1.5;250;5;0;4;8;2
3274.0;17.0;60.0;2.750000000000022;250;5;0;4;8;2
3274.0;12.3;93.0;0.0;250;5;0;4;8;2
3698.0;14.7;93.0;3.6;250;5;0;5;9;0
3698.0;16.3;63.0;2.0;250;5;0;5;9;0
3698.0;16.3;63.0;2.800000000000023;250;5;0;5;9;0
3698.0;13.3;84.0;0.6;250;5;0;5;9;0
3452.5;15.2;84.0;0.9;250;5;0;5;9;1
3452.5;18.5;61.0;1.9;250;5;0;5;9;1
3452.5;17.9;61.0;1.4000000000000228;250;5;0;5;9;1
3452.5;19.4;65.0;1.6;250;5;0;5;9;1
3296.5;12.4;65.0;4.8;250;5;0;5;9;2
3296.5;13.8;91.0;1.9;250;5;0;5;9;2
3296.5;13.5;91.0;3.3500000000000227;250;5;0;5;9;2
3296.5;13.3;93.0;0.5;250;5;0;5;9;2
3594.0;12.8;93.0;4.7;250;5;0;6;9;0
3594.0;13.5;93.0;1.3;250;5;0;6;9;0
3594.0;13.4;93.0;3.000000000000022;250;5;0;6;9;0
3594.0;12.8;94.0;0.0;250;5;0;6;9;0
3303.0;14.4;94.0;4.7;250;5;0;6;9;1
3303.0;18.1;67.0;3.1;250;5;0;6;9;1
3303.0;17.6;67.0;3.9000000000000226;250;5;0;6;9;1
3303.0;18.9;68.0;2.2;250;5;0;6;9;1
3099.5;15.5;68.0;3.4;250;5;0;6;9;2
3099.5;15.5;65.0;1.7;250;5;0;6;9;2
3099.5;15.7;65.0;2.5500000000000225;250;5;0;6;9;2
3099.5;11.7;85.0;0.0;250;5;0;6;9;2
3471.5;13.5;85.0;2.2;250;5;0;7;9;0
3471.5;12.7;85.0;1.3;250;5;0;7;9;0
3471.5;12.6;85.0;1.7500000000000226;250;5;0;7;9;0
3471.5;9.6;97.0;0.0;250;5;0;7;9;0
3151.0;17.2;97.0;4.3;250;5;0;7;9;1
3151.0;18.7;61.0;3.6;250;5;0;7;9;1
3151.0;18.0;61.0;3.9500000000000224;250;5;0;7;9;1
3151.0;18.6;62.0;3.0;250;5;0;7;9;1
3017.0;17.3;62.0;9.4;250;5;0;7;9;2
3017.0;17.9;64.0;2.8;250;5;0;7;9;2
3017.0;17.9;64.0;6.100000000000023;250;5;0;7;9;2
3017.0;18.1;68.0;1.8;250;5;0;7;9;2
3588.5;16.0;68.0;4.1;250;5;0;1;9;0
3588.5;16.9;71.0;0.7;250;5;0;1;9;0
3588.5;17.0;71.0;2.400000000000023;250;5;0;1;9;0
3588.5;16.2;78.0;1.1;250;5;0;1;9;0
3320.0;18.6;78.0;5.3;250;5;0;1;9;1
3320.0;20.9;65.0;3.1;250;5;0;1;9;1
3320.0;20.6;65.0;4.200000000000023;250;5;0;1;9;1
3320.0;20.8;64.0;3.5;250;5;0;1;9;1
3121.0;20.1;64.0;3.4;250;5;0;1;9;2
3121.0;21.7;70.0;2.2;250;5;0;1;9;2
3121.0;21.7;70.0;2.800000000000023;250;5;0;1;9;2
3121.0;22.0;69.0;2.2;250;5;0;1;9;2
3687.0;19.4;69.0;8.2;250;5;0;2;9;0
3687.0;20.3;79.0;2.0;250;5;0;2;9;0
3687.0;20.3;79.0;5.100000000000023;250;5;0;2;9;0
3687.0;20.7;77.0;2.4;250;5;0;2;9;0
3500.0;17.5;77.0;6.3;250;5;0;2;9;1
3500.0;20.0;76.0;3.8;250;5;0;2;9;1
3500.0;19.9;76.0;5.050000000000023;250;5;0;2;9;1
3500.0;20.0;76.0;3.5;250;5;0;2;9;1
3245.5;18.5;76.0;11.2;250;5;0;2;9;2
3245.5;20.1;72.0;3.6;250;5;0;2;9;2
3245.5;20.0;72.0;7.400000000000024;250;5;0;2;9;2
3245.5;20.5;71.0;3.1;250;5;0;2;9;2
3731.5;15.7;71.0;12.4;250;5;0;3;9;0
3731.5;18.3;78.0;4.9;250;5;0;3;9;0
3731.5;18.2;78.0;8.650000000000023;250;5;0;3;9;0
3731.5;18.3;77.0;3.1;250;5;0;3;9;0
3424.0;14.5;77.0;8.7;250;5;0;3;9;1
3424.0;17.9;65.0;3.7;250;5;0;3;9;1
3424.0;17.6;65.0;6.200000000000023;250;5;0;3;9;1
3424.0;19.1;63.0;3.6;250;5;0;3;9;1
3276.0;14.7;63.0;8.4;250;5;0;3;9;2
3276.0;17.3;64.0;2.6;250;5;0;3;9;2
3276.0;17.1;64.0;5.500000000000024;250;5;0;3;9;2
3276.0;17.1;66.0;1.7;250;5;0;3;9;2
3671.0;14.0;66.0;9.3;250;5;0;4;9;0
3671.0;15.5;74.0;2.5;250;5;0;4;9;0
3671.0;15.4;74.0;5.900000000000024;250;5;0;4;9;0
3671.0;15.4;75.0;1.2;250;5;0;4;9;0
3448.5;12.4;75.0;4.0;250;5;0;4;9;1
3448.5;15.2;83.0;3.5;250;5;0;4;9;1
3448.5;15.1;83.0;3.750000000000024;250;5;0;4;9;1
3448.5;15.8;80.0;1.9;250;5;0;4;9;1
3266.0;15.8;80.0;5.2;250;5;0;4;9;2
3266.0;17.7;60.0;2.8;250;5;0;4;9;2
3266.0;17.7;60.0;4.000000000000024;250;5;0;4;9;2
3266.0;17.7;65.0;0.6;250;5;0;4;9;2
3721.0;14.4;65.0;8.2;250;5;0;5;9;0
3721.0;16.4;69.0;2.9;250;5;0;5;9;0
3721.0;16.4;69.0;5.550000000000024;250;5;0;5;9;0
3721.0;16.8;68.0;2.7;250;5;0;5;9;0
3465.5;14.8;68.0;6.5;250;5;0;5;9;1
3465.5;16.9;83.0;3.6;250;5;0;5;9;1
3465.5;16.9;83.0;5.050000000000024;250;5;0;5;9;1
3465.5;17.9;77.0;4.2;250;5;0;5;9;1
3268.5;13.9;77.0;9.3;250;5;0;5;9;2
3268.5;15.7;95.0;3.0;250;5;0;5;9;2
3268.5;15.5;95.0;6.150000000000025;250;5;0;5;9;2
3268.5;15.9;93.0;2.4;250;5;0;5;9;2
3585.0;12.2;93.0;12.5;250;5;0;6;9;0
3585.0;13.7;94.0;3.4;250;5;0;6;9;0
3585.0;13.7;94.0;7.950000000000023;250;5;0;6;9;0
3585.0;14.1;91.0;3.1;250;5;0;6;9;0
3335.0;13.6;91.0;5.2;250;5;0;6;9;1
3335.0;16.5;67.0;4.4;250;5;0;6;9;1
3335.0;16.3;67.0;4.800000000000025;250;5;0;6;9;1
3335.0;17.0;67.0;3.6;250;5;0;6;9;1
3110.0;12.5;67.0;8.9;250;5;0;6;9;2
3110.0;13.8;71.0;2.6;250;5;0;6;9;2
3110.0;13.6;71.0;5.750000000000024;250;5;0;6;9;2
3110.0;12.1;79.0;0.7;250;5;0;6;9;2
3453.5;11.9;79.0;9.7;250;5;0;7;9;0
3453.5;11.0;89.0;2.1;250;5;0;7;9;0
3453.5;11.1;89.0;5.9000000000000234;250;5;0;7;9;0
3453.5;11.8;84.0;2.5;250;5;0;7;9;0
3141.0;12.7;84.0;4.0;250;5;0;7;9;1
3141.0;14.6;83.0;3.9;250;5;0;7;9;1
3141.0;14.4;83.0;3.950000000000024;250;5;0;7;9;1
3141.0;15.7;77.0;2.2;250;5;0;7;9;1
2932.0;15.1;77.0;12.1;250;5;0;7;9;2
2932.0;17.1;65.0;5.1;250;5;0;7;9;2
2932.0;17.1;65.0;8.600000000000025;250;5;0;7;9;2
2932.0;17.4;64.0;5.6;250;5;0;7;9;2
3499.5;12.7;64.0;12.4;250;5;0;1;9;0
3499.5;14.3;94.0;4.7;250;5;0;1;9;0
3499.5;14.1;94.0;8.550000000000022;250;5;0;1;9;0
3499.5;14.6;93.0;4.5;250;5;0;1;9;0
3194.0;12.8;93.0;11.7;250;5;0;1;9;1
3194.0;16.3;62.0;6.4;250;5;0;1;9;1
3194.0;16.1;62.0;9.050000000000022;250;5;0;1;9;1
3194.0;16.1;63.0;5.7;250;5;0;1;9;1
3046.5;12.6;63.0;10.7;250;5;0;1;9;2
3046.5;14.7;74.0;4.4;250;5;0;1;9;2
3046.5;14.5;74.0;7.550000000000024;250;5;0;1;9;2
3046.5;14.7;73.0;4.0;250;5;0;1;9;2
3688.5;11.2;73.0;12.9;250;5;0;2;9;0
3688.5;12.8;84.0;4.4;250;5;0;2;9;0
3688.5;12.7;84.0;8.650000000000023;250;5;0;2;9;0
3688.5;13.2;81.0;3.4;250;5;0;2;9;0
3406.5;13.2;81.0;8.0;250;5;0;2;9;1
3406.5;16.3;67.0;5.0;250;5;0;2;9;1
3406.5;16.2;67.0;6.500000000000024;250;5;0;2;9;1
3406.5;16.3;65.0;3.6;250;5;0;2;9;1
3213.5;14.2;65.0;10.1;250;5;0;2;9;2
3213.5;14.5;70.0;3.7;250;5;0;2;9;2
3213.5;14.8;70.0;6.900000000000024;250;5;0;2;9;2
3213.5;14.9;69.0;2.4;250;5;0;2;9;2
3724.5;12.6;69.0;13.6;250;5;0;3;9;0
3724.5;14.5;77.0;7.6;250;5;0;3;9;0
3724.5;14.4;77.0;10.600000000000025;250;5;0;3;9;0
3724.5;15.0;74.0;6.9;250;5;0;3;9;0
3465.0;15.4;74.0;10.9;250;5;0;3;9;1
3465.0;17.9;67.0;5.6;250;5;0;3;9;1
3465.0;17.9;67.0;8.250000000000025;250;5;0;3;9;1
3465.0;18.1;67.0;4.7;250;5;0;3;9;1
3329.5;11.4;67.0;12.3;250;5;0;3;9;2
3329.5;13.2;96.0;2.7;250;5;0;3;9;2
3329.5;13.0;96.0;7.500000000000025;250;5;0;3;9;2
3329.5;13.3;95.0;2.4;250;5;0;3;9;2
3790.0;10.7;95.0;13.3;250;5;0;4;9;0
3790.0;12.2;92.0;3.3;250;5;0;4;9;0
3790.0;12.3;92.0;8.300000000000026;250;5;0;4;9;0
3790.0;12.7;89.0;2.4;250;5;0;4;9;0
3583.5;10.4;89.0;13.4;250;5;0;4;9;1
3583.5;14.0;68.0;5.7;250;5;0;4;9;1
3583.5;13.6;68.0;9.550000000000026;250;5;0;4;9;1
3583.5;14.0;68.0;6.9;250;5;0;4;9;1
3401.0;12.1;68.0;12.7;250;5;0;4;9;2
3401.0;13.0;80.0;2.8;250;5;0;4;9;2
3401.0;13.1;80.0;7.750000000000024;250;5;0;4;9;2
3401.0;12.5;82.0;2.1;250;5;0;4;9;2
3772.0;10.3;82.0;10.9;250;5;0;5;9;0
3772.0;12.4;83.0;2.7;250;5;0;5;9;0
3772.0;12.3;83.0;6.800000000000025;250;5;0;5;9;0
3772.0;12.1;83.0;2.1;250;5;0;5;9;0
3459.5;11.3;83.0;4.0;250;5;0;5;9;1
3459.5;13.7;71.0;2.0;250;5;0;5;9;1
3459.5;13.6;71.0;3.000000000000024;250;5;0;5;9;1
3459.5;15.2;66.0;1.8;250;5;0;5;9;1
3342.5;10.6;66.0;4.5;250;5;0;5;9;2
3342.5;12.2;70.0;1.6;250;5;0;5;9;2
3342.5;12.0;70.0;3.050000000000024;250;5;0;5;9;2
3342.5;10.1;86.0;0.0;250;5;0;5;9;2
3753.0;9.9;86.0;4.2;250;5;0;6;9;0
3753.0;10.6;82.0;1.8;250;5;0;6;9;0
3753.0;10.5;82.0;3.0000000000000244;250;5;0;6;9;0
3753.0;7.4;93.0;0.7;250;5;0;6;9;0
3444.5;11.4;93.0;2.4;250;5;0;6;9;1
3444.5;15.3;62.0;2.3;250;5;0;6;9;1
3444.5;14.5;62.0;2.350000000000024;250;5;0;6;9;1
3444.5;13.9;66.0;1.1;250;5;0;6;9;1
3242.0;11.5;66.0;5.0;250;5;0;6;9;2
3242.0;11.4;84.0;1.6;250;5;0;6;9;2
3242.0;11.5;84.0;3.3000000000000247;250;5;0;6;9;2
3242.0;12.2;81.0;1.9;250;5;0;6;9;2
3785.0;10.6;81.0;2.7;250;5;0;7;9;0
3785.0;10.3;93.0;2.0;250;5;0;7;9;0
3785.0;10.2;93.0;2.3500000000000245;250;5;0;7;9;0
3785.0;9.4;96.0;0.0;250;5;0;7;9;0
3444.5;12.7;96.0;1.9;250;5;0;7;9;1
3444.5;13.4;78.0;1.6;250;5;0;7;9;1
3444.5;12.9;78.0;1.7500000000000249;250;5;0;7;9;1
3444.5;14.8;71.0;1.5;250;5;0;7;9;1
3213.0;11.1;71.0;4.6;250;5;0;7;9;2
3213.0;10.2;94.0;1.8;250;5;0;7;9;2
3213.0;10.1;94.0;3.2000000000000246;250;5;0;7;9;2
3213.0;9.7;96.0;1.5;250;5;0;7;9;2
3860.5;10.4;96.0;5.5;250;5;0;1;9;0
3860.5;9.5;96.0;1.9;250;5;0;1;9;0
3860.5;9.3;96.0;3.700000000000025;250;5;0;1;9;0
3860.5;6.6;98.0;0.0;250;5;0;1;9;0
3583.5;11.0;98.0;4.5;250;5;0;1;9;1
3583.5;14.5;74.0;2.4;250;5;0;1;9;1
3583.5;14.2;74.0;3.450000000000025;250;5;0;1;9;1
3583.5;15.0;79.0;2.8;250;5;0;1;9;1
3400.0;11.6;79.0;6.4;250;5;0;1;9;2
3400.0;12.5;84.0;1.7;250;5;0;1;9;2
3400.0;12.3;84.0;4.050000000000024;250;5;0;1;9;2
3400.0;10.3;95.0;0.6;250;5;0;1;9;2
3936.0;11.1;95.0;8.1;250;5;0;2;9;0
3936.0;11.3;88.0;2.0;250;5;0;2;9;0
3936.0;11.2;88.0;5.050000000000025;250;5;0;2;9;0
3936.0;10.1;97.0;0.6;250;5;0;2;9;0
3680.5;9.5;97.0;4.5;250;5;0;2;9;1
3680.5;12.0;82.0;2.4;250;5;0;2;9;1
3680.5;12.1;82.0;3.450000000000025;250;5;0;2;9;1
3680.5;13.0;83.0;2.9;250;5;0;2;9;1
3480.5;12.6;83.0;5.3;250;5;0;2;9;2
3480.5;13.8;71.0;2.2;250;5;0;2;9;2
3480.5;13.9;71.0;3.750000000000025;250;5;0;2;9;2
3480.5;9.4;91.0;0.0;250;5;0;2;9;2
4009.0;11.1;91.0;5.0;250;5;0;3;9;0
4009.0;10.8;86.0;1.8;250;5;0;3;9;0
4009.0;10.5;86.0;3.4000000000000252;250;5;0;3;9;0
4009.0;7.0;97.0;0.0;250;5;0;3;9;0
3750.5;14.4;97.0;2.8;250;5;0;3;9;1
3750.5;15.8;68.0;2.7;250;5;0;3;9;1
3750.5;15.2;68.0;2.7500000000000253;250;5;0;3;9;1
3750.5;17.0;67.0;1.7;250;5;0;3;9;1
3597.0;14.1;67.0;5.0;250;5;0;3;9;2
3597.0;12.7;81.0;1.1;250;5;0;3;9;2
3597.0;12.6;81.0;3.050000000000025;250;5;0;3;9;2
3597.0;10.2;92.0;0.0;250;5;0;3;9;2
3918.0;13.8;92.0;8.3;250;5;0;4;9;0
3918.0;10.7;93.0;1.5;250;5;0;4;9;0
3918.0;10.6;93.0;4.900000000000025;250;5;0;4;9;0
3918.0;7.8;98.0;0.0;250;5;0;4;9;0
3649.0;15.2;98.0;4.1;250;5;0;4;9;1
3649.0;16.5;62.0;2.6;250;5;0;4;9;1
3649.0;16.0;62.0;3.3500000000000245;250;5;0;4;9;1
3649.0;17.7;61.0;2.5;250;5;0;4;9;1
3476.0;16.7;61.0;2.8;250;5;0;4;9;2
3476.0;15.7;68.0;1.3;250;5;0;4;9;2
3476.0;15.6;68.0;2.0500000000000247;250;5;0;4;9;2
3476.0;10.8;91.0;0.0;250;5;0;4;9;2
3875.0;15.1;91.0;0.6;250;5;0;5;9;0
3875.0;12.7;84.0;1.0;250;5;0;5;9;0
3875.0;12.7;84.0;0.8000000000000249;250;5;0;5;9;0
3875.0;8.7;97.0;0.0;250;5;0;5;9;0
3659.5;13.0;97.0;2.8;250;5;0;5;9;1
3659.5;15.9;83.0;2.5;250;5;0;5;9;1
3659.5;15.8;83.0;2.650000000000025;250;5;0;5;9;1
3659.5;16.8;80.0;3.0;250;5;0;5;9;1
3434.0;15.6;80.0;5.1;250;5;0;5;9;2
3434.0;14.3;65.0;1.6;250;5;0;5;9;2
3434.0;14.4;65.0;3.3500000000000245;250;5;0;5;9;2
3434.0;9.3;88.0;0.0;250;5;0;5;9;2
3849.5;11.9;88.0;6.1;250;5;0;6;9;0
